date,region,property_type,baseline,index_value
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",132.1
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",137.7
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",129.4
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",137.6
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",124
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",126.3
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",142.2
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",127.6
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",125.3
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",122
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",144.5
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",129.9
01-04-2007,"Toronto, Ontario",Office,"Index, 2002=100",130.4
01-04-2007,"Toronto, Ontario",Office,"Index, 2002=100",132.7
01-04-2007,"Toronto, Ontario",Office,"Index, 2002=100",124.6
01-04-2007,"Toronto, Ontario",Office,"Index, 2002=100",132.9
01-04-2007,"Toronto, Ontario",Office,"Index, 2002=100",137.9
01-04-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",132.3
01-04-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",141
01-04-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",127.8
01-04-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",136.9
01-04-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",132.8
01-04-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",133.6
01-04-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",137.6
01-04-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",126.8
01-04-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",135.5
01-04-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",163.8
01-04-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",137.5
01-04-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",142
01-04-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",132.7
01-04-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",133.3
01-04-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",145
01-04-2007,"Toronto, Ontario",School,"Index, 2002=100",130.9
01-04-2007,"Toronto, Ontario",School,"Index, 2002=100",138.9
01-04-2007,"Toronto, Ontario",School,"Index, 2002=100",125.3
01-04-2007,"Toronto, Ontario",School,"Index, 2002=100",128.3
01-04-2007,"Toronto, Ontario",School,"Index, 2002=100",142.8
01-04-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",130
01-04-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",131.8
01-04-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",122.7
01-04-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",145.5
01-04-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",131.8
01-04-2007,"Calgary, Alberta",Office,"Index, 2002=100",151.4
01-04-2007,"Calgary, Alberta",Office,"Index, 2002=100",159.8
01-04-2007,"Calgary, Alberta",Office,"Index, 2002=100",151.2
01-04-2007,"Calgary, Alberta",Office,"Index, 2002=100",132
01-04-2007,"Calgary, Alberta",Office,"Index, 2002=100",141.3
01-04-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",157.5
01-04-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",166.4
01-04-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",151.9
01-04-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",132.7
01-04-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",135.4
01-04-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",155.2
01-04-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",166.1
01-04-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",146.5
01-04-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",127.8
01-04-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",153.4
01-04-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",158.8
01-04-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",167.3
01-04-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",149.2
01-04-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",132.8
01-04-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",155.6
01-04-2007,"Calgary, Alberta",School,"Index, 2002=100",153.4
01-04-2007,"Calgary, Alberta",School,"Index, 2002=100",169.1
01-04-2007,"Calgary, Alberta",School,"Index, 2002=100",150.8
01-04-2007,"Calgary, Alberta",School,"Index, 2002=100",127.3
01-04-2007,"Calgary, Alberta",School,"Index, 2002=100",157.5
01-04-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",156.1
01-04-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",167.6
01-04-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",144.9
01-04-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",138
01-04-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",146.4
01-04-2007,"Edmonton, Alberta",Office,"Index, 2002=100",147.7
01-04-2007,"Edmonton, Alberta",Office,"Index, 2002=100",157.5
01-04-2007,"Edmonton, Alberta",Office,"Index, 2002=100",144.9
01-04-2007,"Edmonton, Alberta",Office,"Index, 2002=100",130.3
01-04-2007,"Edmonton, Alberta",Office,"Index, 2002=100",144.3
01-04-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",153
01-04-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",163.4
01-04-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",146.3
01-04-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",131.2
01-04-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",140.3
01-04-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",152.4
01-04-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",163.3
01-04-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",142.2
01-04-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",126.5
01-04-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",175.1
01-04-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",153.9
01-04-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",163.3
01-04-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",144.4
01-04-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",130.2
01-04-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",145.7
01-04-2007,"Edmonton, Alberta",School,"Index, 2002=100",148.6
01-04-2007,"Edmonton, Alberta",School,"Index, 2002=100",164.1
01-04-2007,"Edmonton, Alberta",School,"Index, 2002=100",145
01-04-2007,"Edmonton, Alberta",School,"Index, 2002=100",126.1
01-04-2007,"Edmonton, Alberta",School,"Index, 2002=100",150
01-04-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",151.3
01-04-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",166.5
01-04-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",139.2
01-04-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",136.5
01-04-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",145.3
01-04-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",142.3
01-04-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",149.6
01-04-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",138.2
01-04-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",129.4
01-04-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",144.6
01-04-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",146.7
01-04-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",152.3
01-04-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",139.1
01-04-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",128.8
01-04-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",138.8
01-04-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",148.1
01-04-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",155.7
01-04-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",136.6
01-04-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",125.5
01-04-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",172.3
01-04-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",149.3
01-04-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",159.2
01-04-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",142.9
01-04-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",128.9
01-04-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",144
01-04-2007,"Vancouver, British Columbia",School,"Index, 2002=100",145.9
01-04-2007,"Vancouver, British Columbia",School,"Index, 2002=100",160.6
01-04-2007,"Vancouver, British Columbia",School,"Index, 2002=100",142.6
01-04-2007,"Vancouver, British Columbia",School,"Index, 2002=100",126.8
01-04-2007,"Vancouver, British Columbia",School,"Index, 2002=100",142.9
01-04-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",149.5
01-04-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",169.6
01-04-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",135.6
01-04-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",134.6
01-04-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",138.9
01-07-2007,Seven census metropolitan area composite,Office,"Index, 2002=100",137.8
01-07-2007,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",143.3
01-07-2007,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",137.7
01-07-2007,Seven census metropolitan area composite,Light factory,"Index, 2002=100",139.8
01-07-2007,Seven census metropolitan area composite,School,"Index, 2002=100",136.7
01-07-2007,Seven census metropolitan area composite,Apartment,"Index, 2002=100",137.3
01-07-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",122.8
01-07-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",122.8
01-07-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",120.5
01-07-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",123.4
01-07-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",129.1
01-07-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",126.8
01-07-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",127.9
01-07-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",125.7
01-07-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",128.1
01-07-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",126.2
01-07-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",129.1
01-07-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",126.3
01-07-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",125.4
01-07-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",131.5
01-07-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",148.1
01-07-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",130.9
01-07-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",132.3
01-07-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",128.9
01-07-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",126.8
01-07-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",136.2
01-07-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",124.6
01-07-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",130
01-07-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",120.8
01-07-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",123.5
01-07-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",131.6
01-07-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",123.8
01-07-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",121.5
01-07-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",117.4
01-07-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",138
01-07-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",131.3
01-07-2007,"Montréal, Quebec",Office,"Index, 2002=100",121.7
01-07-2007,"Montréal, Quebec",Office,"Index, 2002=100",117.4
01-07-2007,"Montréal, Quebec",Office,"Index, 2002=100",113.7
01-07-2007,"Montréal, Quebec",Office,"Index, 2002=100",132
01-07-2007,"Montréal, Quebec",Office,"Index, 2002=100",142
01-07-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",120.8
01-07-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",119.3
01-07-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",117.4
01-07-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",135.6
01-07-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",128.7
01-07-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",122.4
01-07-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",118.2
01-07-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",117
01-07-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",132.2
01-07-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",151
01-07-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",124.4
01-07-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",122.2
01-07-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",120.6
01-07-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",132
01-07-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",140.9
01-07-2007,"Montréal, Quebec",School,"Index, 2002=100",121.6
01-07-2007,"Montréal, Quebec",School,"Index, 2002=100",120.5
01-07-2007,"Montréal, Quebec",School,"Index, 2002=100",114.9
01-07-2007,"Montréal, Quebec",School,"Index, 2002=100",125.7
01-07-2007,"Montréal, Quebec",School,"Index, 2002=100",141.5
01-07-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",122.8
01-07-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",118
01-07-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",114.5
01-07-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",145.5
01-07-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",134.4
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",128.2
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",128.4
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",123.6
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",131.2
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",136.5
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",131
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",135.3
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",127.9
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",136.1
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",133.1
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",130
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",133.3
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",126.2
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",130.1
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",144.6
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",135.1
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",142.7
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",127.1
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",133.5
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",140
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",130.3
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",138.5
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",124.5
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",127
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",145.2
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",128.4
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",125.8
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",122.6
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",144.9
01-07-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",132.7
01-07-2007,"Toronto, Ontario",Office,"Index, 2002=100",131.1
01-07-2007,"Toronto, Ontario",Office,"Index, 2002=100",133.3
01-07-2007,"Toronto, Ontario",Office,"Index, 2002=100",125.5
01-07-2007,"Toronto, Ontario",Office,"Index, 2002=100",133.2
01-07-2007,"Toronto, Ontario",Office,"Index, 2002=100",138.6
01-07-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",133.3
01-07-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",141.7
01-07-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",128.9
01-07-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",136.9
01-07-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",133.6
01-07-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",134.3
01-07-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",138.2
01-07-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",128.1
01-07-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",135.3
01-07-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",164.2
01-07-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",138.5
01-07-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",142.7
01-07-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",133.7
01-07-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",134.5
01-07-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",147.3
01-07-2007,"Toronto, Ontario",School,"Index, 2002=100",132
01-07-2007,"Toronto, Ontario",School,"Index, 2002=100",139.9
01-07-2007,"Toronto, Ontario",School,"Index, 2002=100",126.2
01-07-2007,"Toronto, Ontario",School,"Index, 2002=100",128.9
01-07-2007,"Toronto, Ontario",School,"Index, 2002=100",145.5
01-07-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",130.9
01-07-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",132.3
01-07-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",123.7
01-07-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",145.7
01-07-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",134.1
01-07-2007,"Calgary, Alberta",Office,"Index, 2002=100",155.6
01-07-2007,"Calgary, Alberta",Office,"Index, 2002=100",162.8
01-07-2007,"Calgary, Alberta",Office,"Index, 2002=100",155.3
01-07-2007,"Calgary, Alberta",Office,"Index, 2002=100",137.6
01-07-2007,"Calgary, Alberta",Office,"Index, 2002=100",143.8
01-07-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",161.2
01-07-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",170.2
01-07-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",155.2
01-07-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",133.6
01-07-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",139
01-07-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",159
01-07-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",170.1
01-07-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",149.9
01-07-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",128.1
01-07-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",159
01-07-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",161.2
01-07-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",168.7
01-07-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",151.5
01-07-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",135.5
01-07-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",159.7
01-07-2007,"Calgary, Alberta",School,"Index, 2002=100",157
